Age,Attrition,Attrition_num,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,Gender,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,OverTime
40,No,0,Travel_Rarely,616,Research & Development,2,2,Life Sciences,Female,Laboratory Technician,1,Married,3377,No
42,No,0,Travel_Rarely,1128,Research & Development,13,3,Medical,Male,Healthcare Representative,1,Married,5538,No
35,No,0,Non-Travel,1180,Research & Development,2,2,Medical,Male,Manufacturing Director,4,Divorced,5762,No
38,No,0,Non-Travel,1336,Human Resources,2,3,Human Resources,Male,Human Resources,2,Divorced,2592,No
34,Yes,1,Travel_Frequently,234,Research & Development,9,4,Life Sciences,Male,Laboratory Technician,1,Married,5346,No
37,Yes,1,Travel_Rarely,370,Research & Development,10,4,Medical,Male,Manufacturing Director,1,Single,4213,No
39,No,0,Travel_Frequently,766,Sales,20,3,Life Sciences,Male,Sales Executive,4,Divorced,4127,No
43,No,0,Non-Travel,343,Research & Development,9,3,Life Sciences,Male,Research Scientist,3,Single,2438,No
41,No,0,Travel_Rarely,447,Research & Development,5,3,Life Sciences,Male,Healthcare Representative,2,Single,6870,No
41,No,0,Travel_Rarely,796,Sales,4,1,Marketing,Female,Sales Executive,3,Divorced,10447,Yes
30,No,0,Travel_Rarely,1092,Research & Development,10,3,Medical,Female,Manufacturing Director,3,Single,9667,No
26,Yes,1,Travel_Rarely,920,Human Resources,20,2,Medical,Female,Human Resources,2,Married,2148,Yes
46,Yes,1,Travel_Rarely,261,Research & Development,21,2,Medical,Female,Healthcare Representative,2,Married,8926,No
40,No,0,Travel_Rarely,1194,Research & Development,1,3,Life Sciences,Female,Healthcare Representative,4,Divorced,6513,No
34,No,0,Travel_Rarely,810,Sales,8,2,Technical Degree,Male,Sales Executive,3,Married,6799,No
58,No,0,Non-Travel,350,Sales,2,3,Medical,Male,Manager,2,Divorced,16291,No
35,No,0,Travel_Rarely,185,Research & Development,23,4,Medical,Male,Laboratory Technician,3,Married,2705,No
47,No,0,Travel_Rarely,1001,Research & Development,4,3,Life Sciences,Female,Manufacturing Director,2,Divorced,10333,Yes
40,No,0,Travel_Rarely,750,Research & Development,12,3,Life Sciences,Female,Healthcare Representative,1,Divorced,4448,No
54,No,0,Travel_Rarely,431,Research & Development,7,4,Medical,Female,Research Scientist,4,Married,6854,No
31,No,0,Travel_Frequently,1125,Sales,7,4,Marketing,Female,Sales Executive,1,Married,9637,No
28,No,0,Travel_Rarely,1217,Research & Development,1,3,Medical,Female,Research Scientist,1,Married,3591,No
38,No,0,Travel_Rarely,723,Sales,2,4,Marketing,Female,Sales Representative,4,Married,5405,Yes
26,No,0,Travel_Rarely,572,Sales,10,3,Medical,Male,Sales Executive,4,Single,4684,No
58,No,0,Travel_Frequently,1216,Research & Development,15,4,Life Sciences,Male,Research Director,3,Married,15787,Yes
18,No,0,Non-Travel,1431,Research & Development,14,3,Medical,Female,Research Scientist,3,Single,1514,No
31,Yes,1,Travel_Rarely,359,Human Resources,18,5,Human Resources,Male,Human Resources,1,Married,2956,No
29,Yes,1,Travel_Rarely,350,Human Resources,13,3,Human Resources,Male,Human Resources,1,Divorced,2335,Yes
45,No,0,Non-Travel,589,Sales,2,4,Life Sciences,Female,Sales Executive,3,Married,5154,No
36,No,0,Travel_Rarely,430,Research & Development,2,4,Other,Female,Research Scientist,2,Married,6962,Yes
43,No,0,Travel_Frequently,1422,Sales,2,4,Life Sciences,Male,Sales Executive,4,Married,5675,No
27,No,0,Travel_Frequently,1297,Research & Development,5,2,Life Sciences,Female,Laboratory Technician,4,Single,2379,Yes
29,No,0,Travel_Frequently,574,Research & Development,20,1,Medical,Male,Laboratory Technician,4,Married,3812,No
32,No,0,Travel_Frequently,1318,Sales,10,4,Marketing,Male,Sales Executive,4,Single,4648,No
42,No,0,Non-Travel,355,Research & Development,10,4,Technical Degree,Male,Research Scientist,3,Married,2936,No
47,No,0,Travel_Rarely,207,Research & Development,9,4,Life Sciences,Female,Laboratory Technician,3,Single,2105,No
46,No,0,Travel_Rarely,706,Research & Development,2,2,Life Sciences,Male,Manufacturing Director,4,Divorced,8578,No
28,No,0,Non-Travel,280,Human Resources,1,2,Life Sciences,Male,Human Resources,4,Divorced,2706,No
29,No,0,Travel_Rarely,726,Research & Development,29,1,Life Sciences,Male,Healthcare Representative,3,Divorced,6384,No
42,No,0,Travel_Rarely,1142,Research & Development,8,3,Life Sciences,Male,Laboratory Technician,3,Single,3968,No
32,Yes,1,Travel_Rarely,414,Sales,2,4,Marketing,Male,Sales Executive,2,Single,9907,Yes
46,No,0,Travel_Rarely,1319,Sales,3,3,Technical Degree,Female,Sales Executive,1,Divorced,13225,No
27,No,0,Travel_Rarely,728,Sales,23,1,Medical,Female,Sales Representative,3,Married,3540,No
29,No,0,Travel_Rarely,352,Human Resources,6,1,Medical,Male,Human Resources,2,Married,2804,No
43,No,0,Travel_Rarely,823,Research & Development,6,3,Medical,Female,Manager,3,Married,19392,No
48,No,0,Travel_Rarely,1224,Research & Development,10,3,Life Sciences,Male,Research Director,2,Married,19665,No
29,Yes,1,Travel_Frequently,459,Research & Development,24,2,Life Sciences,Male,Research Scientist,4,Single,2439,Yes
46,Yes,1,Travel_Rarely,1254,Sales,10,3,Life Sciences,Female,Sales Executive,2,Married,7314,No
27,No,0,Travel_Frequently,1131,Research & Development,15,3,Life Sciences,Female,Research Scientist,1,Married,4774,No
39,No,0,Travel_Rarely,835,Research & Development,19,4,Other,Male,Research Scientist,4,Divorced,3902,No
55,No,0,Travel_Rarely,836,Research & Development,2,4,Technical Degree,Male,Research Scientist,4,Married,2662,No
28,No,0,Travel_Rarely,1172,Sales,3,3,Medical,Female,Sales Representative,2,Married,2856,No
30,Yes,1,Travel_Rarely,945,Sales,9,3,Medical,Male,Sales Representative,4,Single,1081,No
22,Yes,1,Travel_Rarely,391,Research & Development,7,1,Life Sciences,Male,Research Scientist,2,Single,2472,Yes
36,No,0,Travel_Rarely,1266,Sales,10,4,Technical Degree,Female,Sales Executive,3,Married,5673,Yes
31,No,0,Travel_Rarely,311,Research & Development,20,3,Life Sciences,Male,Laboratory Technician,3,Divorced,4197,No
34,No,0,Travel_Rarely,1480,Sales,4,3,Life Sciences,Male,Sales Executive,4,Married,9713,Yes
29,No,0,Travel_Rarely,592,Research & Development,7,3,Life Sciences,Male,Laboratory Technician,1,Single,2062,No
37,No,0,Travel_Rarely,783,Research & Development,7,4,Medical,Male,Research Scientist,1,Married,4284,Yes
35,No,0,Travel_Rarely,219,Research & Development,16,2,Other,Female,Manufacturing Director,2,Married,4788,Yes
45,No,0,Travel_Rarely,556,Research & Development,25,2,Life Sciences,Female,Manufacturing Director,4,Married,5906,No
36,No,0,Travel_Frequently,1213,Human Resources,2,1,Human Resources,Male,Human Resources,4,Single,3886,No
40,No,0,Travel_Rarely,1137,Research & Development,1,4,Life Sciences,Male,Manager,1,Divorced,16823,No
26,No,0,Travel_Rarely,482,Research & Development,1,2,Life Sciences,Female,Research Scientist,3,Married,2933,Yes
27,No,0,Travel_Rarely,511,Sales,2,2,Medical,Female,Sales Executive,3,Single,6500,No
48,No,0,Travel_Frequently,117,Research & Development,22,3,Medical,Female,Manager,4,Divorced,17174,No
44,No,0,Travel_Rarely,170,Research & Development,1,4,Life Sciences,Male,Healthcare Representative,1,Married,5033,No
34,Yes,1,Non-Travel,967,Research & Development,16,4,Technical Degree,Male,Research Scientist,1,Married,2307,Yes
56,Yes,1,Travel_Rarely,1162,Research & Development,24,2,Life Sciences,Male,Laboratory Technician,4,Single,2587,No
36,No,0,Travel_Rarely,335,Sales,17,2,Marketing,Male,Sales Executive,2,Married,5507,No
41,No,0,Travel_Rarely,337,Sales,8,3,Marketing,Female,Sales Executive,2,Married,4393,No
42,No,0,Travel_Rarely,1396,Research & Development,6,3,Medical,Male,Research Director,1,Married,13348,No
31,No,0,Travel_Rarely,1079,Sales,10,2,Medical,Female,Sales Executive,4,Divorced,6583,Yes
34,No,0,Travel_Rarely,735,Sales,3,1,Medical,Female,Sales Executive,4,Married,8103,Yes
31,No,0,Travel_Rarely,471,Research & Development,4,3,Medical,Female,Laboratory Technician,3,Divorced,3978,No
26,No,0,Travel_Frequently,1096,Research & Development,6,3,Other,Male,Laboratory Technician,4,Married,2544,No
45,No,0,Travel_Frequently,1297,Research & Development,1,4,Medical,Male,Healthcare Representative,3,Single,5399,No
33,No,0,Travel_Rarely,217,Sales,10,4,Marketing,Male,Sales Executive,3,Single,5487,No
28,No,0,Travel_Frequently,783,Sales,1,2,Life Sciences,Male,Sales Executive,4,Married,6834,Yes
29,Yes,1,Travel_Frequently,746,Sales,24,3,Technical Degree,Male,Sales Representative,1,Single,1091,No
39,No,0,Non-Travel,1251,Sales,21,4,Life Sciences,Female,Sales Executive,3,Married,5736,No
27,No,0,Travel_Rarely,1354,Research & Development,2,4,Technical Degree,Male,Research Scientist,2,Married,2226,No
34,No,0,Travel_Frequently,735,Research & Development,22,4,Other,Male,Research Scientist,4,Married,5747,Yes
28,Yes,1,Travel_Rarely,1475,Sales,13,2,Marketing,Female,Sales Executive,3,Single,9854,Yes
47,No,0,Non-Travel,1169,Research & Development,14,4,Technical Degree,Male,Research Scientist,2,Married,5467,No
56,No,0,Travel_Rarely,1443,Sales,11,5,Marketing,Female,Sales Executive,1,Married,5380,No
39,No,0,Travel_Rarely,867,Research & Development,9,2,Medical,Male,Manufacturing Director,1,Married,5151,No
38,No,0,Travel_Frequently,1394,Research & Development,8,3,Medical,Female,Research Scientist,2,Divorced,2133,Yes
58,No,0,Travel_Rarely,605,Sales,21,3,Life Sciences,Female,Manager,4,Married,17875,Yes
32,Yes,1,Travel_Frequently,238,Research & Development,5,2,Life Sciences,Female,Research Scientist,3,Single,2432,Yes
38,No,0,Travel_Rarely,1206,Research & Development,9,2,Life Sciences,Male,Research Scientist,4,Divorced,4771,No
49,No,0,Travel_Frequently,1064,Research & Development,2,1,Life Sciences,Male,Research Director,4,Married,19161,No
42,No,0,Travel_Rarely,419,Sales,12,4,Marketing,Male,Sales Executive,4,Divorced,5087,Yes
27,Yes,1,Travel_Frequently,1337,Human Resources,22,3,Human Resources,Female,Human Resources,2,Married,2863,No
35,No,0,Travel_Rarely,682,Sales,18,4,Medical,Male,Sales Executive,1,Married,5561,No
28,No,0,Non-Travel,1103,Research & Development,16,3,Medical,Male,Research Scientist,3,Single,2144,No
31,No,0,Non-Travel,976,Research & Development,3,2,Medical,Male,Research Scientist,1,Divorced,3065,Yes
36,No,0,Non-Travel,1351,Research & Development,9,4,Life Sciences,Male,Laboratory Technician,2,Married,2810,No
34,No,0,Travel_Rarely,937,Sales,1,3,Marketing,Male,Sales Executive,4,Single,9888,No
34,No,0,Travel_Rarely,1239,Sales,13,4,Medical,Male,Sales Executive,3,Divorced,8628,No
26,No,0,Travel_Rarely,157,Research & Development,1,3,Medical,Male,Laboratory Technician,1,Single,2867,No
29,No,0,Travel_Rarely,136,Research & Development,1,3,Life Sciences,Male,Healthcare Representative,1,Married,5373,No
32,No,0,Non-Travel,1146,Research & Development,15,4,Medical,Female,Healthcare Representative,4,Divorced,6667,No
31,No,0,Travel_Frequently,1125,Research & Development,1,3,Life Sciences,Male,Research Scientist,1,Married,5003,No
28,Yes,1,Travel_Rarely,1404,Research & Development,17,3,Technical Degree,Male,Laboratory Technician,4,Divorced,2367,No
38,No,0,Travel_Rarely,1404,Sales,1,3,Life Sciences,Male,Sales Representative,1,Single,2858,No
35,No,0,Travel_Rarely,1224,Sales,7,4,Life Sciences,Female,Sales Executive,4,Married,5204,Yes
27,No,0,Travel_Rarely,954,Sales,9,3,Marketing,Male,Sales Executive,4,Single,4105,No
32,No,0,Travel_Rarely,1373,Research & Development,5,4,Life Sciences,Male,Manufacturing Director,4,Single,9679,No
31,Yes,1,Travel_Frequently,754,Sales,26,4,Marketing,Male,Sales Executive,4,Married,5617,Yes
53,Yes,1,Travel_Rarely,1168,Sales,24,4,Life Sciences,Male,Sales Executive,1,Single,10448,Yes
54,No,0,Travel_Rarely,155,Research & Development,9,2,Life Sciences,Female,Research Scientist,3,Married,2897,No
33,No,0,Travel_Frequently,1303,Research & Development,7,2,Life Sciences,Male,Healthcare Representative,3,Divorced,5968,No
43,No,0,Travel_Rarely,574,Research & Development,11,3,Life Sciences,Male,Healthcare Representative,3,Married,7510,No
38,No,0,Travel_Frequently,1444,Human Resources,1,4,Other,Male,Human Resources,2,Married,2991,Yes
55,No,0,Travel_Rarely,189,Human Resources,26,4,Human Resources,Male,Manager,2,Married,19636,Yes
31,No,0,Travel_Rarely,1276,Research & Development,2,1,Medical,Female,Laboratory Technician,4,Divorced,1129,Yes
39,No,0,Travel_Rarely,119,Sales,15,4,Marketing,Male,Sales Executive,1,Single,13341,No
42,No,0,Non-Travel,335,Research & Development,23,2,Life Sciences,Male,Research Scientist,3,Single,4332,No
31,No,0,Non-Travel,697,Research & Development,10,3,Medical,Female,Research Director,3,Married,11031,No
54,No,0,Travel_Rarely,157,Research & Development,10,3,Medical,Female,Manufacturing Director,1,Single,4440,Yes
24,No,0,Travel_Rarely,771,Research & Development,1,2,Life Sciences,Male,Healthcare Representative,3,Single,4617,No
23,No,0,Travel_Rarely,571,Research & Development,12,2,Other,Male,Laboratory Technician,4,Single,2647,No
40,No,0,Travel_Frequently,692,Research & Development,11,3,Technical Degree,Female,Laboratory Technician,3,Married,6323,No
40,No,0,Travel_Rarely,444,Sales,2,2,Marketing,Female,Sales Executive,2,Married,5677,No
25,No,0,Travel_Rarely,309,Human Resources,2,3,Human Resources,Female,Human Resources,2,Married,2187,No
30,No,0,Travel_Rarely,911,Research & Development,1,2,Medical,Male,Laboratory Technician,2,Married,3748,No
25,No,0,Travel_Rarely,977,Research & Development,2,1,Other,Male,Laboratory Technician,3,Divorced,3977,Yes
47,No,0,Travel_Rarely,1180,Research & Development,25,3,Medical,Male,Healthcare Representative,3,Single,8633,No
33,No,0,Non-Travel,1313,Research & Development,1,2,Medical,Male,Laboratory Technician,3,Divorced,2008,No
38,No,0,Travel_Rarely,1321,Sales,1,4,Life Sciences,Male,Sales Executive,2,Married,4440,No
31,No,0,Travel_Rarely,1154,Sales,2,2,Life Sciences,Male,Sales Representative,3,Married,3067,No
38,No,0,Travel_Frequently,508,Research & Development,6,4,Life Sciences,Male,Manufacturing Director,3,Married,5321,No
42,No,0,Travel_Rarely,557,Research & Development,18,4,Life Sciences,Male,Research Scientist,1,Divorced,5410,Yes
41,No,0,Travel_Rarely,642,Research & Development,1,3,Life Sciences,Male,Research Scientist,4,Married,2782,No
47,No,0,Non-Travel,1162,Research & Development,1,1,Medical,Female,Research Director,2,Married,11957,No
35,No,0,Travel_Rarely,1490,Research & Development,11,4,Medical,Male,Laboratory Technician,3,Married,2660,Yes
22,No,0,Travel_Rarely,581,Research & Development,1,2,Life Sciences,Male,Research Scientist,3,Single,3375,No
35,No,0,Travel_Rarely,1395,Research & Development,9,4,Medical,Male,Research Scientist,3,Single,5098,No
33,No,0,Travel_Rarely,501,Research & Development,15,2,Medical,Female,Healthcare Representative,4,Married,4878,Yes
32,No,0,Travel_Rarely,267,Research & Development,29,4,Life Sciences,Female,Laboratory Technician,2,Single,2837,No
40,No,0,Travel_Rarely,543,Research & Development,1,4,Life Sciences,Male,Laboratory Technician,4,Married,2406,No
32,No,0,Travel_Rarely,234,Sales,1,4,Medical,Male,Sales Representative,2,Married,2269,No
39,No,0,Travel_Rarely,116,Research & Development,24,1,Life Sciences,Male,Research Scientist,4,Single,4108,No
38,No,0,Travel_Rarely,201,Research & Development,10,3,Medical,Female,Research Director,3,Married,13206,No
32,No,0,Travel_Rarely,801,Sales,1,4,Marketing,Female,Sales Executive,4,Married,10422,No
37,No,0,Travel_Rarely,161,Research & Development,10,3,Life Sciences,Female,Research Director,4,Married,13744,Yes
25,No,0,Travel_Rarely,1382,Sales,8,2,Other,Female,Sales Executive,3,Divorced,4907,Yes
52,No,0,Non-Travel,585,Sales,29,4,Life Sciences,Male,Sales Representative,4,Divorced,3482,No
44,No,0,Travel_Rarely,1037,Research & Development,1,3,Medical,Male,Research Scientist,4,Single,2436,Yes
21,No,0,Travel_Rarely,501,Sales,5,1,Medical,Male,Sales Representative,1,Single,2380,Yes
39,No,0,Non-Travel,105,Research & Development,9,3,Life Sciences,Male,Manager,4,Single,19431,No
23,Yes,1,Travel_Frequently,638,Sales,9,3,Marketing,Male,Sales Representative,1,Married,1790,No
36,No,0,Travel_Rarely,557,Sales,3,3,Medical,Female,Sales Executive,4,Married,7644,No
36,No,0,Travel_Frequently,688,Research & Development,4,2,Life Sciences,Female,Manufacturing Director,2,Divorced,5131,No
56,No,0,Non-Travel,667,Research & Development,1,4,Life Sciences,Male,Healthcare Representative,3,Divorced,6306,No
29,Yes,1,Travel_Rarely,1092,Research & Development,1,4,Medical,Male,Research Scientist,4,Married,4787,Yes
42,No,0,Travel_Rarely,300,Research & Development,2,3,Life Sciences,Male,Manager,3,Married,18880,No
56,Yes,1,Travel_Rarely,310,Research & Development,7,2,Technical Degree,Male,Laboratory Technician,3,Married,2339,No
41,No,0,Travel_Rarely,582,Research & Development,28,4,Life Sciences,Female,Manufacturing Director,2,Married,13570,No
34,No,0,Travel_Rarely,704,Sales,28,3,Marketing,Female,Sales Executive,3,Married,6712,No
36,No,0,Non-Travel,301,Sales,15,4,Marketing,Male,Sales Executive,4,Divorced,5406,No
41,No,0,Travel_Rarely,930,Sales,3,3,Life Sciences,Male,Sales Executive,2,Divorced,8938,No
32,No,0,Travel_Rarely,529,Research & Development,2,3,Technical Degree,Male,Research Scientist,1,Single,2439,No
35,No,0,Travel_Rarely,1146,Human Resources,26,4,Life Sciences,Female,Human Resources,4,Single,8837,Yes
38,No,0,Travel_Rarely,345,Sales,10,2,Life Sciences,Female,Sales Executive,4,Married,5343,No
50,Yes,1,Travel_Frequently,878,Sales,1,4,Life Sciences,Male,Sales Executive,3,Divorced,6728,No
36,No,0,Travel_Rarely,1120,Sales,11,4,Marketing,Female,Sales Executive,4,Married,6652,No
45,No,0,Travel_Rarely,374,Sales,20,3,Life Sciences,Female,Sales Executive,3,Single,4850,No
40,No,0,Travel_Rarely,1322,Research & Development,2,4,Life Sciences,Male,Research Scientist,3,Single,2809,No
35,No,0,Travel_Frequently,1199,Research & Development,18,4,Life Sciences,Male,Healthcare Representative,3,Married,5689,Yes
40,No,0,Travel_Rarely,1194,Research & Development,2,4,Medical,Female,Research Scientist,3,Married,2001,No
35,No,0,Travel_Rarely,287,Research & Development,1,4,Life Sciences,Female,Research Scientist,4,Married,2977,No
29,No,0,Travel_Rarely,1378,Research & Development,13,2,Other,Male,Laboratory Technician,2,Married,4025,Yes
29,No,0,Travel_Rarely,468,Research & Development,28,4,Medical,Female,Research Scientist,1,Single,3785,No
50,Yes,1,Travel_Rarely,410,Sales,28,3,Marketing,Male,Sales Executive,1,Divorced,10854,Yes
39,No,0,Travel_Rarely,722,Sales,24,1,Marketing,Female,Sales Executive,4,Married,12031,No
31,No,0,Non-Travel,325,Research & Development,5,3,Medical,Male,Manufacturing Director,1,Single,9936,No
26,No,0,Travel_Rarely,1167,Sales,5,3,Other,Female,Sales Representative,3,Single,2966,No
36,No,0,Travel_Frequently,884,Research & Development,23,2,Medical,Male,Laboratory Technician,4,Married,2571,No
39,No,0,Travel_Rarely,613,Research & Development,6,1,Medical,Male,Healthcare Representative,1,Married,9991,No
27,No,0,Travel_Rarely,155,Research & Development,4,3,Life Sciences,Male,Manufacturing Director,2,Married,6142,Yes
49,No,0,Travel_Frequently,1023,Sales,2,3,Medical,Male,Sales Executive,2,Married,5390,No
34,No,0,Travel_Rarely,628,Research & Development,8,3,Medical,Male,Laboratory Technician,3,Married,4404,No
